"";"id";"name";"country";"gwno";"continent";"origin";"purpose_text";"size";"organization";"reason_membership";"headcount_high";"other";"location";"accuracy_formed";"headcount_low";"weapon_training";"party_id";"other_connection";"accuracy_dissolved";"treatment_civilians";"name_assigned";"reference_meta";"termination";"last_activity";"date_formed";"year_formed";"month_formed";"day_formed";"date_terminated";"year_terminated";"month_terminated";"day_terminated";"year_terminated_alt";"purp_protect_institutions";"purp_protect_leader";"purp_protect_border";"purp_protect_property";"purp_protect_security";"purp_intimidate_ethnic_religious";"purp_destabilise_neighbour";"purp_intelligence";"purp_intimidate_civilian";"purp_anti_crime";"purp_intimidate_opposition";"purp_fight_insurgents";"member_ethnic";"member_religious";"member_ideology";"member_village_rural";"member_urban";"member_security_forces";"member_mercenary";"member_unemployed";"member_adolescent";"member_former_rebel";"member_children";"member_ex_soldier";"member_party_activist";"member_criminals";"member_worker";"member_foreign_national";"member_student";"member_peasant";"link_person";"link_party";"link_state_institution";"link_unclear";"link_subnational_gov";"link_military";"govcreator_other";"govcreator_unclear";"govcreator_person";"govcreator_subnational";"govcreator_party";"govcreator_military";"govcreator_state_institution";"rel_benefit_knowledge";"rel_benefit_local_presence";"rel_benefit_local_support";"rel_benefit_faster_mobil";"rel_benefit_cheaper_mobil";"rel_benefit_deniability";"rel_benefit_coup_proof";"rel_benefit_use_violence";"rel_benefit_loyalty";"violencetype_kidnap";"violencetype_kill";"violencetype_beat";"violencetype_torture";"violencetype_sexual";"target_civilian";"target_criminal";"target_immigrant";"target_govcritic";"target_rebel";"target_unclear";"target_ethnic";"target_military";"target_aidworker";"target_pko";"target_foreigner";"target_pgm";"target_religious";"target_journalist";"target_peasant";"target_foreign_military";"target_student";"termtype_disarmed";"termtype_gov_change";"termtype_border_change";"termtype_pgm_defect";"termtype_gov_defect";"termtype_integrate";"termtype_unclear";"support_gov";"support_corporation";"support_land";"support_self";"support_loot";"support_unclear";"support_military";"support_foreign_gov";"support_drugs";"support_crime";"support_foreign";"support_village";"sponsor_US";"sponsor_Canada";"sponsor_Cuba";"sponsor_Argentina";"sponsor_UK";"sponsor_France";"sponsor_Germany";"sponsor_Russia";"sponsor_Nigeria";"sponsor_Kenya";"sponsor_Tanzania";"sponsor_Ethiopia";"sponsor_Angola";"sponsor_South_Africa";"sponsor_Libya";"sponsor_Iran";"sponsor_Iraq";"sponsor_Syria";"sponsor_Israel";"sponsor_Saudi_Arabia";"sponsor_Qatar";"sponsor_UAE";"sponsor_N_Korea";"sponsor_Vietnam";"sponsor_Australia";"ethnicmember01";"gwgroupid_m01";"ethnicmember02";"gwgroupid_m02";"ethnicmember03";"gwgroupid_m03";"ethnicmember04";"gwgroupid_m04";"gwgroupid_p01";"ethnicpurpose01";"gwgroupid_p02";"ethnicpurpose02";"gwgroupid_p03";"ethnicpurpose03";"gwgroupid_t01";"ethnictarget01";"gwgroupid_t02";"ethnictarget02";"gwgroupid_t03";"ethnictarget03";"predecessor_id01";"predecessor01";"predecessor_id02";"predecessor02";"successor_id01";"successor01";"successor_id02";"successor02";"prior_ucdp01";"prior_ucdp02";"post_ucdp01";"post_ucdp02";"government_relation";"gov_formed";"gov_trained_equipped";"shared_info_ops";"shared_personnel";"pmc";"prior_group";"prior_armed";"prior_rebel";"post_rebel";"primary_mem";"alt_primary_mem";"info_ethnic_mem";"info_ethnic_targ";"info_ethnic_purp";"members_paid";"members_coerced";"members_killed"
"342";472;"Neighbourhood Watch Organisation (NOW) of Adamawa State";"Nigeria";475;"Africa";"Governor of Adamawa state set up this armed groups in September 2001 as a voluntary security outfit of Adamawa State.";"The bill creating the militia was enacted into law by the Adamawa State House of Assembly. It stipulated that the group conducts joint operations with the regular security forces to assist in providing law and order.";"No information.";"The organization of the militia was supposed to be similar to other local vigilante groups with traditional leaders integrated into the group’s structure.";"The bill passed by the Adamawa State Assembly specified that the state government, Nigerian Legion and the Civil Defence Corps decide on who is eligible to join the militia.";NA;"Other states in Nigeria may possess similar vigilante groups, but evidence on whether those groups are armed is missing: Delta State Vigilante Groups, Kaduna State Vigilante Group, Kano State Vigilante Group, Osun State Vigilante Group and Yobe State Vigilante Group (see evidences). See also similar federal state-sponsored State Vigilante Groups in the database.";"Adawama State";"mo";NA;"The militia was equipped with arms by the state government.";".";"";"dy";"No information.";0;"Information was taken from news sources listed in the PGMD.";"";NA;2001-11-19;2001;11;19;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;2;2;1;1;1;NA;NA;1;0;0;3;3;3;1;1;0
"343";473;"Enugu State Neighbourhood Watch";"Nigeria";475;"Africa";"The group was set up in March 2006 to complement the Community Policing programme being implemented in the state in conjunction with the United Kingdom's Department For International Development (DFID).";"The Enugu state government created the militia to support the police in its operations and to act as a neighborhood watch.";"No information.";"The Enugu state government set up the militia and finances it with the help of the British Department of International Development.";"No information.";NA;"Other states in Nigeria may possess similar vigilante groups, but evidence on whether those groups are armed is missing: Delta State Vigilante Groups, Kaduna State Vigilante Group, Kano State Vigilante Group, Osun State Vigilante Group and Yobe State Vigilante Group (see evidences). See also similar federal state-sponsored State Vigilante Groups in the databank.";"Enugu State";"dy";NA;"No information.";".";"";"dy";"No information.";1;"Information was taken from news sources listed in the PGMD.";"";NA;2006-03-01;2006;3;1;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;1;3;2;1;1;1;NA;NA;1;0;0;3;3;3;1;1;0
"344";474;"Lagos State Vigilante Group";"Nigeria";475;"Africa";"The group was formed by state government in September and received legal backing in November 1996.";"The vigilantes were created by the state government of Lagos to reduce crime and to act as local neighborhood watches.";"The militia had about 3,000 members.";"The PGM received payments from the state government, in particular from the Ministry of Rural Development, but was locally organized. It carried out joint operations with the police.";"No information.";3000;"Other states in Nigeria may possess similar vigilante groups, but evidence on whether those groups are armed is missing: Delta State Vigilante Groups, Kaduna State Vigilante Group, Kano State Vigilante Group, Osun State Vigilante Group and Yobe State Vigilante Group (see evidences). See also similar federal state-sponsored State Vigilante Groups in the databank.";"Lagos State, city of Offa";"dy";NA;"The militia received payments and weapons from the state government to fulfil their tasks which included tear gas and handcuffs.";".";"";"dy";"Militiamen have targeted criminals and robbers during attacks which led to multiple deaths. Furthermore, deadly clashes with students were reported. The militia has extorted money from civilians as a means to gain income.";1;"Information was taken from news sources listed in the PGMD.";"";2002;1996-09-30;1996;9;30;NA;NA;NA;NA;2002;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;1;2;2;1;1;1;NA;NA;1;0;0;3;3;3;2;1;0
"345";475;"Oyo State Neighbourhood Watch";"Nigeria";475;"Africa";"Ibadan North Local Government in Oyo State with support of civil society groups and the UK Department for International Development set up this Neighbourhood Watch project in 2006.";"No information.";"No information.";"The local police, the British Department of International Development and civil society organizations worked together to organize the militia, but there is no information on the group’s command structure.";"No information.";NA;"Likewise, the Enugu State Vigilante Group received support of the British Department for International Development.
Other states in Nigeria may possess similar vigilante groups, but evidence on whether those groups are armed is missing: Delta State Vigilante Groups, Kaduna State Vigilante Group, Kano State Vigilante Group, Osun State Vigilante Group and Yobe State Vigilante Group (see evidences). See also similar federal state-sponsored State Vigilante Groups in the databank.";".";"yr";NA;"No information.";".";"";"dy";"No information.";1;"Information was taken from news sources listed in the PGMD.";"";NA;2006-03-27;2006;3;27;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;1;1;1;1;1;1;NA;NA;1;0;0;3;3;3;1;1;0
"346";476;"Plateau State Vigilante Group";"Nigeria";475;"Africa";"Vigilante groups first received government support in 1984 and thereby became a PGM. Government support was re-affirmed in 2011 and 2012 and coordinated at supra-state level with the governments of Niger, Kogi, Kaduna, Nasarawa, Benue and the Federal Capital Territory.";"The government supported the militia so that it can assist regular armed forces in resolving the domestic security situation. The militia was supposed to integrate the local and traditional social structures into security provision.";"No information.";"The militia received assistance from Plateau’s police command and became subordinated to the army in 2011.";"No information.";NA;"The Plateau state promised every support and assistance to the existing vigilante group and their purpose crime prevention, which suggest the Plateau state vigilante group is armed.
Other states in Nigeria may possess similar vigilante groups, but evidence on whether those groups are armed is missing: Delta State Vigilante Groups, Kaduna State Vigilante Group, Kano State Vigilante Group, Osun State Vigilante Group and Yobe State Vigilante Group (see evidences). See also similar federal state-sponsored State Vigilante Groups in the databank.";"Plateau State, especially in Barkin Ladi, Riyom and Bokkos Local Government Areas";"dy";NA;"No information.";".";"";"dy";"No information.";0;"Information was taken from news sources listed in the PGMD.";"";NA;1984-03-20;1984;3;20;NA;NA;NA;NA;NA;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;1;2;2;1;1;1;NA;NA;1;0;0;3;3;3;1;1;2
"347";477;"Vigilante Groups";"Liberia";450;"Africa";"In 2006 the Liberian National Police has set up vigilante groups in 152 communities.";"The intended role of the militia was to act as a neighbourhood watch group to patrol, apprehend robbers and protect the population.";"";"";"Members were provided with meals, cigarettes, and liquor, all of which was financed by donations from the population.";NA;"Vigilante groups were given material support by the Liberian National Police, such as whistles and cell phones. Evidence suggests that male inhabitants of a community become members of the vigilante groups. Members were provided with meals, cigarettes and liquor, all of which was financed by donations from the population.";".";"yr";NA;"There is no evidence indicating that members were armed or trained by the government";".";"";"dy";"It is unclear to what extent the group managed to protect civilians and according to one report the militia beat a civilian to death.";1;"Information was taken from news sources listed in the PGMD.";"";2010;2006-09-01;2006;9;1;NA;NA;NA;NA;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;1;1;1;1;1;1;NA;NA;1;0;0;3;3;3;1;1;0
"348";478;"Camara's Militias";"Guinea";438;"Africa";"The military Junta regime under Moussa Dadis Camara allegedly recruited militias from Guinea’s isolated forest regions to carry out the massacre on opposition supporters.";"The militia was created by Camara to target political opposition. Camara’s regime wanted to secure its hold on power before elections in 2010.";"One source reports that the PGM recruited 2,000 militiamen.";"The militia was created by Moussa Camara. Claude Pivi, a member of the Guinea’s military junta, established training centers for Camara’s militia and other PGMs. According the sources, these training centers were not linked to the defense ministry.";"Former combatants from conflicts in Sierra Leone and Liberia were members of the militia. Mercenaries from South Africa and unemployed Guineans from the Forest region were also reported to be members of the group.";2000;"Camara's militias were allegedly trained by South African military trainers.";".";"mo";NA;"The South African company “Omega Strategic Services” provided military training to Camara’s militia. The regular armed forces also trained the militia.";".";"South Africa (Omega Strategic Services)";"dy";"In 2009, militiamen attacked opposition supporters in a joint operation with the regular military. As the government wanted to quell political dissent, it supported the use of violence against civilians.";1;"Check PGMD for evidence.";"Military Junta leader Moussa Dadis Camara only stayed in power from 2008-12-24 until his attempted assignation, upon which he flees to Morocco on 2009-12-4 and then to Burkina Faso on 2010-01-12. On 2010-01-13 Camara’s National Council for Democracy and Development (CNDD) signs agreement in Burkina Faso to hand over power to the interim leader Brigadier-General Sékouba Konaté.";2009;2009-08-01;2009;8;1;2010-01-15;2010;1;15;2010;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;2;2;1;1;1;1;NA;NA;1;0;0;3;3;3;1;1;0
"349";479;"League/Committees for the Protection of the Revolution (LPR)";"Tunisia";616;"Africa";"The date of formation is the date of the first session of the constitutional assembly, after the elections in 2011 in which Ennahda became the strongest party in the coalition government. 
The group was formed during the Jasmine Revolution that started in December 2010 in order to protect neighborhoods due to the chaotic situation. The first evidence of the LPR being active under Ennahda rule was in July 2012.";"Initially, the committees were established as neighborhood watches to act against president’s Ali militias during the political revolution. Later, they were closely allied with the Ennahda party and targeted their political opposition.";"No information.";"The committees were first formed during the Tunisian revolution as neighborhood watches, but later developed into political militias that were legalized by the government in 2013. In 2013, president Marzouki called for the disbandment of the militia, which was then officially banned in 2014.";"Many committee members were also members of the Ennahda party.";NA;"The PGM is sometimes also called Committees for the Protection of the Revolution (CPPR). Based on the description it is just a synonym and not a different group.";"Tunis, Tataouine and Sidi Bouzaid";"dy";NA;"No information.";"Ennahda";"";"mo";"Militiamen injured protesters from workers’ unions but were also involved in targeting suspected non-Muslims. In addition, one source reports on attacks on journalists.";0;"Information was taken from news sources listed in the PGMD.";"President Moncef Marzouki called for disbanding The League in early 2013 and condemned the actions of the group. Leaders of the Ennahda argued that it was a civil society group and should also act like one, thus should not use violence. Parts of the organization on the local level dissolved in 2013. The League was judicially suspended and dissolved in 2014.";2013;2011-11-22;2011;11;22;2013-03-01;2013;3;1;2013;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;1;1;1;1;1;2;2;1;1;0;0;3;3;3;1;1;0
"350";480;"Youth Cadets (Democratic Progressive Party)";"Malawi";553;"Africa";"The Youth Cadets were formed in 2011 by the ruling Democratic Progressive Party (DPP).";"The Youth Cadets’ main purpose was to intimidate and act against anti-government protesters as well as critical journalists, which they did during press rallies and after calls from the president.";"";"The Youth Cadets were the youth wing of the ruling DPP party and were modeled on the Young Pioneers.";"";NA;"";"";"yr";NA;"The Youth Cadets used firebombs.";"Democratic Progressive Party";"";"dy";"The Youth Cadets engaged in intimidation of and threats against journalists. After calls from President Mutharika for violent actions against dissidents, they committed murders, and used firebombs, beatings and harassment to fulfill their President’s wish. They became notorious for beating and torching the housed of DPP opponents. ";0;"Information was taken from news sources listed in the PGMD.";"President Mutharika from the DPP died on April 5, 2012. On April 8, 2012, Joyce Hilde Banda from the People’s Party became the President of Malawi.";2012;2011-04-20;2011;4;20;2012-04-07;2012;4;7;2012;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;2;1;1;1;1;1;NA;NA;1;0;0;3;3;3;1;1;0
"351";481;"Kamajors";"Sierra Leone";451;"Africa";"The Kamajor militia is the largest and most effective group of the Civil Defence Forces (CDF), which gained importance after the coup staged by Captain Valentine Strasser against President Joseph Saidu Momoh in April 1992. The idea of having CDFs fight on the battlefront came from the National Provisional Ruling Council (NPRC), which was a regime put into place by army officers after the coup of 1992. Due to the difficulties of the Sierra Leone Army (SLA) to respond to RUF tactics and seemingly having little experience in jungle warfare, the NPRC leadership sought services of traditional hunters due to their superior knowledge of the terrain.
The CDFs were created “bottom-up” by local leaders in southern and eastern provinces as a response to the rebel menace. An example of such a local leader is Dr Alpha Lavalie, a History Lecturer who left his position at the Fourah Bay College to train young men in Kenema District and could protect their settlements (Alie 2005: 54,55).
The Kamajors transformed themselves into an anti-SLA, anti-RUF and pro-government resistance movement.";"The main purpose of the Kamajors is the provision of security for citizens and self-defence from RUF rebels and defecting SLA soldiers. The group largely refused official incorporation into the armed forces of the state. Their goal was to protect the state against its enemies, whoever they were. The movement emerged at a critical period, when the state apparatus was very weak. The Kamajor force revived the state and provided some sense of security and civil authority where they were lacking (Alie 2005: 63). The Kamajors took on tasks that the SLA could not perform as they were ineffective and suffered from defections and disloyalty . Also, oftentimes the local CDF, among them the Kamajors, knew the terrain much better and could therefore protect civilians more effectively.

The Kamajor militia scored major successes against the RUF. For example they overran the main RUF base – Camp Zogoda – in Kenema District in mid-1996. During that same year, they liberated all chiefdoms in Pujehun District. These major accomplishments may have forced the RUF to the negotiating table in 1996 (Alie 2005: 55-58).";"Between 1995 and 1998 the number of initiates into the Kamajor society increased dramatically. The proliferation also brought new challenges: e.g. many young men of doubtful character became members, there was a loss of discipline and some members brought the name of the movement into disrepute (Alie 2005: 58).";"The militia groups owed allegiance to various local leaders but not to a national body. Many Kamajor leaders openly boasted that they had rescued the state and were therefore beyond its control. Some even disregarded state authority with impunity.
The Kamajor National Coordinator, Chief Sam Hinga Norman, was appointed Deputy Defence Minister in 1996. He was arrested in March 2003 when he was Minister of Internal Affairs and along with him the Kamajor’s high priest Aliu Kundorwai and their former Director of War Moinina Fofana. The Special Court incarcerated all of them for crimes against humanity which contributed to the sentiment of many Kamajors of inadequate reward for their efforts during the civil conflict (Alie 2005: 58/65).";"In order to join the Kamajor movement, youths were nominated by their chiefdom authorities for initiation carried out by high priests. Different reasons drove members to joining the Kamajors: patriotism and the desire to protect homelands and property, a necessity as joining the movement provided security, the desire to avenge the death of loved ones or adventure (Alie 2005: 57).";40000;"From 1997 on large factions of the Kamajor militia were mobilised to join a newly formed Civil Defense Force, comprised of various militias. Various Kamajor groups in various regions however, continued fighting outside this combined force.";"southern and eastern regions, Freetown, Kenema, Waterloo, Bo, Massingbi";"yr";NA;"The Kamajors mainly used single-barrelled shotguns or home-made guns (Alie 2005: 56/63). Some Kamajors were trained by local leaders. After being initiated into the Kamajor society, the militiamen were schooled in modern weapons handling. However, the civil militia forces, to which the Kamajors belonged, did not receive rigorous conventional military training. Their military training was rudimentary and their members had little or no knowledge of the rules governing modern warfare (Alie 2005: 52).
Another part of rendering initiates fit to serve at the war front was granting them special powers, such as being ‘bullet-proof’ or being able to smell enemies (Alie 2005: 55-57).";"";"ECOMOG";"dy";"In some towns in the south and east of the country, local authorities had become targets of the RUF and had run away for safety reasons. Soon after liberating these towns, local Kamajor leaders constituted themselves into a government. Their functions were collecting taxes, imposing fines and extorting money and other items from the people. Reports of atrocities such as rape, looting and even ritual murder became routine. The Kamajors simultaneously preyed on and protected civilians. Occasionally, the Kamajor leadership made attempts to punish violators. Most misdeeds of the Kamajor militia were committed during periods of military rule (NPRC from 1992 – March 1996 and AFRC from May 1997 – February 1998). These different administrations were powerless in curbing the Kamajors excesses. Civilians accused of collaborating with the AFRC regime were captured and often killed by Kamajors. Without condoning their violence, the Kamajors were operating within a hostile environment, in which it was not always easy to distinguish between friend and foe. Despite their serious shortcomings, many people appreciated their invaluable role in defending their communities (Alie 2005: 62).";0;"Alie, Joe. 2005. The Kamajor Militia in Sierra Leone: Liberators or Nihilists? In David J. Francis (ed.) Civil Militia: Africa’s intractable security menace? Aldershot: Ashgate, 51-70.";"The civil conflict officially came to an end in January 2002, and all parties – RUF, CDF, SLA and others - pledged to uphold the peace process. The Kamajors participated in the disarmament process and many returned to their settlements to continue their prewar activities. Although there is little evidence for this view, many Kamajors were suspected of not disarming, but secretly hiding their weapons. In the early stages of the disarmament process, many Kamajors did not meet the eligibility criteria for entry into the disarmament, demobilisation and reintegration programme. One such requirement was that a combatant had to have a conventional weapon, not home-made guns that many Kamajors used. It is also rumoured that some Kamajors may have crossed over to Liberia with their weapons to act as mercenaries and thereby threatening the security situation in the region.

In an attempt to overhaul the security apparatus, some institutions were revised or established by the Sierra Leone Government. There have been disagreements over the decision on whether to include the CDF, and therefore also the Kamajors, within the new security framework. Eventually, the government decided to exclude the CDF. However, they acknowledged the active support the CDF gave the SLA during the conflict as well as the potential need in the future for some form of part-time reserve force that is fully integrated into the command structure of the Republic of Sierra Leone Armed Forces (RSLAF). Although many Kamajors were angry and frustrated, because they did not feel adequately rewarded and appreciated in their role during the civil conflict, they remained largely peaceful and law-abiding. They refrained from seriously challenging state authority in the post-conflict period (Alie 2005: 63, 64).";2001;1992-01-01;1992;1;1;2002-01-17;2002;1;17;2002;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;1;1;2;2;1;1;2;2;1;1;3;0;1;3;3;1;1;3
"352";482;"Municipal Guards";"Algeria";615;"Africa";"The Municipal Guards were created by the Interior Ministry in 1994.";"The Municipal Guards were created to support the army in their fight against armed Islamists. They are regularly involved in joined actions with the army for this purpose.";"In 2010 the group was reported to have more than 100,000 members. In 2011, it is mentioned to have around 90,000 members, and it is mentioned that the number may decline due to the decline of terrorism.";"The group reported to the Interior Ministry until May 26, 2011, when a presidential decree put the group under the oversight of the Defense Ministry.";"";1e+05;"Fighting against terrorists in rural areas";"";"yr";90000;"";"";"";"dy";"";0;"Information was taken from news sources listed in the PGMD.";"";2014;1994-01-01;1994;1;1;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;"";NA;"";NA;"";NA;"";NA;NA;NA;NA;2;2;1;2;1;1;3;1;1;1;0;0;3;3;3;1;1;2
